language,polarity,rating,source,text,time,wordsCount,details
en,5,0,Foursquare,"Over 100 kinds of beer, good bar food, what more could you ask for? Just tell the waiters to surprise you with any kind of beer.. Only thing is wifi access is a bit confusing..",2012-07-07,34,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838e0
en,5,0,Foursquare,"Great choice of beers and very good food. You can't go wrong with Andechser, Aventinus or Samuel Adams.",2012-10-05,18,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838e2
en,5,0,Foursquare,"Beside of the huge beer selection, the coffee ""Art des Hauses"" is the best milk coffee.",2012-11-29,16,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838e3
en,10,0,Foursquare,Food is good and cheap!! A great selection of beers!,2012-12-27,10,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838e4
en,5,0,Foursquare,Just try one of the bavarian beers or a Schlenckerla if you like bacon,2012-12-31,14,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838e5
en,10,0,Foursquare,"Great food and a lot of different beer from around the world. Worth a visit, or two.",2013-03-05,17,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838e9
en,10,0,Foursquare,Nice place with big choice of beer and reasonable prices.,2013-03-06,10,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838ea
en,10,0,Foursquare,"Nice spot, great beer repertoar and cool prices",2013-04-30,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838ec
en,5,0,Foursquare,Finalize your visit with Kasteel (11% vol. alc.). :),2013-04-30,7,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838ed
en,5,0,Foursquare,Try La chouffe,2013-05-11,3,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838ef
en,10,0,Foursquare,"Great beer selection! My favorites are the Weizenbiere, specially the Tannenzäpfle!",2013-05-30,12,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838f0
en,5,0,Foursquare,Huge selection of beer,2013-06-24,4,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838f1
en,10,0,Foursquare,One of the best places to try any bottled beer. At summer evenings always overcrowded.,2013-07-13,15,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838f2
en,0,0,Foursquare,The service is horrible. Used to go there every Friday after work but it became unbearable how rude all the staff is.,2013-10-03,22,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838f5
en,10,0,Foursquare,Great beer menu. Staff are quite friendly too.,2013-10-18,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838f6
en,10,0,Foursquare,Loved it. Great meal. I got the pork with fresh veges. Friendly staff and plenty of beer.,2013-10-25,17,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838f8
en,10,0,Foursquare,eat their great piiza OR try the muscels during season :-) delicious,2009-12-16,12,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838fb
en,5,0,Foursquare,Awesome place!!! Try their seafood dishes! :) And don't forget wine! :),2011-05-20,10,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838fc
en,10,0,Foursquare,The pizzas are huge and economical!!,2012-07-23,6,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a506838fe
en,5,0,Foursquare,Try to sit on the Stammtisch!,2013-08-24,6,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683900
en,8,0,Foursquare,"Free WiFi! Coffee is good, muffins & cake also. But in my opinion, breakfast isn't worth it. Very simple, nothing special, bread rolls are not really fresh and croissant feels like gum.",2010-10-16,31,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683906
en,10,0,Foursquare,the best espresso in Berlin!,2011-02-03,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683907
en,10,0,Foursquare,Definitely good coffee.,2011-04-03,3,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683908
en,10,0,Foursquare,Great choice of panini. The carrot cake muffin are cheer delicious!!,2011-04-06,11,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683909
en,8,0,Foursquare,Great restaurant for Thai AND sushi!!! Strange combination but love them both so no complaints here!!!!,2012-05-01,16,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683925
en,10,0,Foursquare,"Excellent lunch menus. Big curry, sushi set, sashimi set, etc. for just 6,50€, with excellent miso soup for 8€.",2012-10-22,17,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683926
en,10,0,Foursquare,"Best way to assess authentic Thai food is by trying Pad Grapau, a simple dish whose flavor is very hard to get right. Their's here is amazing...",2013-06-29,27,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683928
en,10,0,Foursquare,"authentic thai food, very good!!",2013-10-12,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d22ae9eef5a50683929
en,5,0,Foursquare,3 pieces of pizza and a drink for 5 euros.,2010-04-29,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068392b
en,2,0,Foursquare,salad is good value here. go for the small one unless you are really hungry,2010-06-10,15,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068392c
en,10,0,Foursquare,You get what you pay for. Pizza is good. Recommended,2011-03-14,10,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068392f
en,5,0,Foursquare,Pizza Parma is where it's at kids. Just do it!,2011-06-20,10,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683932
en,10,0,Foursquare,"Didn't really have a lot of things from the menu, but the pizza was decent.",2012-11-25,15,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683939
en,5,0,Foursquare,Great Value Pizza and Pasta during lunch hours.,2013-05-08,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068393b
en,10,0,Foursquare,"If you fancy some great steak, baked potatoes and sour cream, this is the place to be!",2011-07-21,17,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683946
en,2,0,Foursquare,"Years ago very good - these days quite poor quality. Soup, salad and master cut really disappointing second time in a row now.",2012-01-04,23,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683948
en,0,0,Foursquare,Order any serloin cut in medium temperature. You won´t regret it !,2012-01-29,12,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683949
en,10,0,Foursquare,"You can sit in the backyard & at the side of the restaurant. the villa kreuzberg is stunning and located at the Viktoriapark. food is good, nice to order plates instead of walking to the buffet.",2012-05-29,35,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683951
en,5,0,Foursquare,Dates wrapped in Bacon. Just get them,2012-08-24,7,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683952
en,10,0,Foursquare,Get lost in the crowd. I liked the breakfast and the service.,2013-03-10,12,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683956
en,10,0,Foursquare,Try one of their exquisite breakfast plates.,2013-07-31,7,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683959
en,10,0,Foursquare,"Patricia, this place has terrific frites!  Thx for sharing.  xo",2013-09-18,10,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068395b
en,10,0,Foursquare,The crepes with raspberry sour cream are awesome.,2013-11-03,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068395c
en,5,0,Foursquare,Try the Mojito.,2010-01-02,3,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068395e
en,10,0,Foursquare,"Cool place 2 go... Good food, good cocktails, good music...",2010-10-21,9,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068395f
en,10,0,Foursquare,Not that good,2011-01-05,3,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683960
en,5,0,Foursquare,Try the cocktail that comes in a glass skull!,2012-10-01,9,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683962
en,10,0,Foursquare,Very cute place! Good service! 😄👍,2013-05-09,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683967
en,10,0,Foursquare,Good burgers. The burger with jalapeno's was nice. Not so good cocktails. Cocktails is not throwing together some fluids ;),2013-06-29,19,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683968
en,0,0,Foursquare,Bad Cocktails!!!!! Never had such a BAD one!,2013-10-03,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068396d
en,10,0,Foursquare,"Supercreamy, refreshing frappé! Love it",2010-07-14,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683972
en,10,0,Foursquare,"24 hours open, nice service and a great atmosphere!",2010-07-21,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683973
en,10,0,Foursquare,Do the VinoSoda. It's served in a huge wine glass and is refreshing whenever you order it. Tasty!,2010-10-19,18,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683974
en,5,0,Foursquare,"Order a ""Mojito Special"" - tastes very good an will keep you awake.",2011-05-29,13,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683978
en,10,0,Foursquare,nice place 24 hours like a different but same place,2011-09-01,9,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683979
en,10,0,Foursquare,"Service is not always great (as is the food), but it's nevertheless a nice place if you want to hang out with your notebook or meet some travelers. Open 24/7.",2011-11-16,29,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068397c
en,5,0,Foursquare,"open all night, sometimes occasionally tango dancers around you, free w-lan (with registration), u can sit on mirror-stairs and hang around",2012-01-03,21,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068397e
en,10,0,Foursquare,Good place to come over the night! Cool music and excellent ambience!,2012-01-17,12,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068397f
en,0,0,Foursquare,Horrible service!,2012-01-24,2,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683980
en,10,0,Foursquare,Try and sit on the top level of the stadium in the back. One of the best views in Berlin.,2012-01-27,20,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683981
en,10,0,Foursquare,24/7 + free wifi + good music & atmosphere = <3,2012-02-02,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683983
en,5,0,Foursquare,didn't like it although the stairs for sitting is a nice idea....crappy soundsystem,2012-02-19,14,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683985
en,10,0,Foursquare,"Incredibly full and hip. Be there early, otherwise you will find no seat.",2012-02-27,13,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683986
en,0,0,Foursquare,Women's toilet broken. Old men masturbating at urinal. Horrible bitchy service. A place of last resort.,2012-03-04,16,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683987
en,5,0,Foursquare,Sit on the bleachers and while away the hours with someone cozy.,2012-03-09,12,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683988
en,8,0,Foursquare,Always open and always buzzing ! Hipster population of berlin meet there. You can just sit down in comfortable couches while listening to music or chill out with a book...,2012-05-30,29,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068398b
en,10,0,Foursquare,"One of the few big bars where you can't smoke, nice to sit down with friends and have a beer. Packed with tourists.",2012-06-01,23,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068398c
en,0,0,Foursquare,Moscow mule is BAD. Like cheap soda bad.,2012-06-19,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068398e
en,5,0,Foursquare,"New password: indiana197 the right network is ""meinhausamsee""",2012-07-09,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068398f
en,5,0,Foursquare,"At 8:30pm they put a sign on our table 'reserved from 9pm on'. We had to get up with 5 people from our table although we sat there since 7pm. Ridiculous, really bad.",2012-09-28,32,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683991
en,10,0,Foursquare,Love this place w/ nickelback,2012-10-01,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683992
en,5,0,Foursquare,Password is guest001,2012-10-06,3,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683993
en,10,0,Foursquare,Hippies Always Welcome sign out front says it all. Sigh.,2012-10-11,10,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683994
en,10,0,Foursquare,Smokers smoke in special closed area or outside. That is great!,2012-11-13,11,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683995
en,0,0,Foursquare,Four “Bartenders” need 10 minutes to draw a beer. Not a bad thing.,2012-11-18,12,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683996
en,8,0,Foursquare,"Really cool atmosphere & good music ! Starts getting crowded after 7 pm, service a bit slow and greedy ( Took their tip without asking.). Not quite cheap but very comfortable...",2012-12-05,27,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683998
en,5,0,Foursquare,"IT´S NOT A BAR, ITS NOT A CLUB, ITS SOMETHING SEXIER IN BETWEEN.........",2012-12-14,14,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a50683999
en,0,0,Foursquare,Nice place to chill out!,2012-12-18,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068399a
en,5,0,Foursquare,a timeless place where time seems to stand still. and a damn good place for anything.,2013-01-05,16,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068399b
en,5,0,Foursquare,One of nicest Coffe Bar concepts in town.,2013-02-02,8,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068399c
en,5,0,Foursquare,"Slow service, great vibe",2013-02-04,4,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068399d
en,5,0,Foursquare,hipster pandemonium,2013-02-06,2,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a5068399e
en,5,0,Foursquare,"Worst service ever, but a cool place...",2013-02-17,7,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839a1
en,0,0,Foursquare,the worst mojito i have drank,2013-03-10,6,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839a2
en,10,0,Foursquare,Good music and good beer,2013-03-23,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839a3
en,10,0,Foursquare,There's free pizza!,2013-05-09,3,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839a6
en,10,0,Foursquare,"Nice place, good atmosphere, good music, good drinks! And free wifi :P",2013-05-09,12,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839a7
en,10,0,Foursquare,Good place to meet up with friends and co. Perfect time is whenever before 7 pm. Then the whole population of Berlin is coming there and newbies will speak as if they were regulars.,2013-05-09,33,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839a8
en,10,0,Foursquare,Über hipster place. The cozy atmosphere and wifi. There are disco balls in the bathroms.,2013-05-12,15,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839a9
en,10,0,Foursquare,Late afternoon / early evening trendy place to have drinks.,2013-05-17,9,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839aa
en,5,0,Foursquare,Cool place to chill . Love the deco,2013-06-03,7,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839ac
en,5,0,Foursquare,Gin Basil Smash all the way!,2013-06-19,6,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839ad
en,5,0,Foursquare,"Awful, perhaps it's only good in winter…",2013-07-04,7,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839ae
en,2,0,Foursquare,"Loud soul music and a staff whistling out of tune, make it impossible to get any work done during day time - unless you have closed headphones and willpower of titan. Stable wifi tho.",2013-07-18,34,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839af
en,10,0,Foursquare,Just great.,2013-08-14,2,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839b1
en,10,0,Foursquare,"This is where the Berlin start-up Mafia come to hang, hot young hipsters are everywhere and creativity is buzzword of the week http://barchick.com/find-a-bar/berlin/mein-haus-am-see",2013-08-16,28,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839b3
en,5,0,Foursquare,No password for Wi-Fi required,2013-09-01,5,http://tour-pedia.org/api/getReviewDetails?id=52a74d23ae9eef5a506839b5
