id,name,lat,lng,subCategory,location,language,polarity,rating,source,text,time,wordsCount,details
339440,Julivert Meu,41.384323,2.170235,,Barcelona,es,10,5,GooglePlaces,"me encanta comer en el julivert! la comida es estupenda, los camareros muy simpáticos y la decoración muy chula.",2012-09-19,21,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e625c6d
339440,Julivert Meu,41.384323,2.170235,,Barcelona,ca,0,1,GooglePlaces,"Potser barat, però molt poca qualitat",2010-12-21,6,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e625c6e
339440,Julivert Meu,41.384323,2.170235,,Barcelona,en,10,4,GooglePlaces,"This is the place, were you can try real catalan food. The prices are acceptable and atmosphere is nice.",2010-12-20,19,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e625c6f
339440,Julivert Meu,41.384323,2.170235,,Barcelona,ca,0,4,GooglePlaces,cuina casolana amb menú diari.,2012-09-21,5,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e625c70
339440,Julivert Meu,41.384323,2.170235,,Barcelona,es,10,5,GooglePlaces,"he ido a comer uno de mis platos favoritos, ensalada xatonada con salsa romesco acompañado de redondo de ternera, carne de cazuela, muy delicioso. Y la verdad que os opino que es excelente la atención y muy confortable el lugar. Lo recomiendo! Lucio Rosenkreutz",2013-11-13,46,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e625c71
339244,Onofre,41.386263,2.174551,,Barcelona,en,8,4,GooglePlaces,"Very, very tasty food at a reasonable price, friendly staff, what&#39;s not to like? It&#39;s small and a bit cramped.",2013-11-30,22,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e6259ab
339244,Onofre,41.386263,2.174551,,Barcelona,en,8,5,GooglePlaces,Came here at first at the end of a long night of eating and still found room for the brandy foie. Returned to try more of their wines and order more from their decadent menu. This place exudes comfort.,2012-10-19,39,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e6259ac
339244,Onofre,41.386263,2.174551,,Barcelona,en,10,5,GooglePlaces,Absolute delicious!! Let them seduce u with the Mix of great regional wines and delicious plates!!! I am living in Barcelona since 2 years and I am glad this place exists!!!,2012-10-18,30,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e6259ad
339244,Onofre,41.386263,2.174551,,Barcelona,es,8,4,GooglePlaces,"no sé que destacar de este local: por un lado, hacen unos menús a mediodía un poco diferentes al clásico menú de bar. en los bares suelen hacer un primero y un segundo bien majos y luego un postre. en el onofre nos proponen un menú a base de primero, segundo, tercero y postre. tres mini-platos muy bien presentados y un postre para terminar. solamente hay una opción de cada así que y si eres un poco delicado con la comida, puede que no te guste. tienen el menú colgado en la entrada para que no haya sorpresas.",2012-09-22,102,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e6259ae
130500,La Vela,41.391166,2.196663,,Barcelona,ca,0,0,Foursquare,els saquets de pera son impressionants: amb carbonara o amb salsa de nous. bonissims!!,2010-03-20,14,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d0
130500,La Vela,41.391166,2.196663,,Barcelona,it,5,0,Foursquare,Pizza compartida amb bona gent....,2010-05-26,5,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d1
130500,La Vela,41.391166,2.196663,,Barcelona,es,10,0,Foursquare,Saquitos de pera...lo mejor!!!,2010-09-27,5,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d2
130500,La Vela,41.391166,2.196663,,Barcelona,ca,0,0,Foursquare,Proveu els farcellets de ricotta i ceba,2010-11-11,7,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d3
130500,La Vela,41.391166,2.196663,,Barcelona,ca,0,0,Foursquare,Segurament les millors pizzes del barri i del top 5 de la ciutat. Millor esperar i menjar-les en el millor punt 5 minuts despres de servir.,2011-01-07,24,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d4
130500,La Vela,41.391166,2.196663,,Barcelona,es,10,0,Foursquare,la mejor pizza de barcelona....algo caro pero vale la pena totalmente. no tiene menú,2011-04-01,15,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d5
130500,La Vela,41.391166,2.196663,,Barcelona,ca,0,0,Foursquare,Macarrons bolonyesa molt naturals,2011-04-08,4,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d6
130500,La Vela,41.391166,2.196663,,Barcelona,ca,0,0,Foursquare,"El local és petit, així que val la pena estar d'hora o reservar. Les millors pizzes que he provat a Barcelona. Això si, són petites.",2011-07-03,26,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d7
130500,La Vela,41.391166,2.196663,,Barcelona,ca,0,0,Foursquare,Bonissims els espaguettis amb verdures!,2012-03-20,5,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d8
130500,La Vela,41.391166,2.196663,,Barcelona,eu,0,0,Foursquare,La millor pizzeria el barri!!,2012-10-15,5,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28d9
130500,La Vela,41.391166,2.196663,,Barcelona,es,5,0,Foursquare,"Una pizzería mas, platos planos y salsas demasiado emulsionadas. Además de incomodidad por las pequeñas dimensiones del local.",2013-02-03,21,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28da
130500,La Vela,41.391166,2.196663,,Barcelona,ca,0,0,Foursquare,La pizza inpresionant.100x100 recomanable.la gent molt simpatica i el preu adequat.a la terrassa si esta de conya.REPETIREM!!!,2013-04-30,21,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28db
130500,La Vela,41.391166,2.196663,,Barcelona,es,10,0,Foursquare,Hay que probar los saquitos de queso y pera.,2013-05-18,9,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28dc
130500,La Vela,41.391166,2.196663,,Barcelona,es,10,0,Foursquare,Pizza correcta no son las de granollers pero no estan mal. Lo mejor el ambiente familiar.,2013-07-26,16,http://tour-pedia.org/api/getReviewDetails?id=52a7567fae9eef5a506a28dd
130500,La Vela,41.391166,2.196663,,Barcelona,en,10,5,GooglePlaces,"Small but great pizzeria, lovely atmosphere and very friendly staff. Food was great and not expensive as only one block away in port olimpic.",2012-09-18,24,http://tour-pedia.org/api/getReviewDetails?id=533eccecae9eef521e626785
130500,La Vela,41.391166,2.196663,,Barcelona,lv,0,5,GooglePlaces,Pizzes bonissimes!,2010-12-24,2,http://tour-pedia.org/api/getReviewDetails?id=533eccecae9eef521e626786
130500,La Vela,41.391166,2.196663,,Barcelona,es,9,4,GooglePlaces,"Con diferencia la mejor pizza del Barrio: Artesanal, pasta muy fina y crujiente, ingredientes de calidad , en su punto. Trato excelente.",2013-05-13,21,http://tour-pedia.org/api/getReviewDetails?id=533eccecae9eef521e626787
130500,La Vela,41.391166,2.196663,,Barcelona,es,5,3,GooglePlaces,Pizza solo correcta y local incómodo,2013-07-27,7,http://tour-pedia.org/api/getReviewDetails?id=533eccecae9eef521e626788
130500,La Vela,41.391166,2.196663,,Barcelona,es,10,3,GooglePlaces,Pizza de calidad industrial masa medio hecha y cocinada en horno eléctrico. Trato muy bueno y lugar acogedor,2013-02-09,19,http://tour-pedia.org/api/getReviewDetails?id=533eccecae9eef521e626789
338091,Somnis Cocktail Bar,41.388526,2.143553,,Barcelona,ca,0,5,GooglePlaces,Molt bons còctels i un ambient molt agradable.,2013-01-23,9,http://tour-pedia.org/api/getReviewDetails?id=533ecce9ae9eef521e624c6f
336164,Bar Triskele',41.408257,2.179761,,Barcelona,es,5,5,GooglePlaces,"Los cocteils riquiiiisimos y el staff es buenisimo, te hacen sentir como en casa... Lo recomiendo! Me encanta la pizza los bocadillos y las tortas!! Un fantástico bar para mirar el partido de tu club!!tiene una mega pantalla!! Hihihi y me encanta los chicos dueños del bar!!!",2012-08-21,50,http://tour-pedia.org/api/getReviewDetails?id=533ecce7ae9eef521e623baf
130380,O Lusitano Distribución S.C.P,41.400749,2.204898,,Barcelona,pt,0,0,Foursquare,"pasieis de belem, vi de porto i vins portuguesos, chouriço, alheiras, cafes i tes delta... i gent fantastica!",2010-03-21,19,http://tour-pedia.org/api/getReviewDetails?id=52a75679ae9eef5a506a23fb
130380,O Lusitano Distribución S.C.P,41.400749,2.204898,,Barcelona,ca,0,0,Foursquare,Pastís de Belem boníssim. Ambient tranquil entre fados.,2010-03-31,10,http://tour-pedia.org/api/getReviewDetails?id=52a75679ae9eef5a506a23fc
130380,O Lusitano Distribución S.C.P,41.400749,2.204898,,Barcelona,ca,0,0,Foursquare,gran lloc x estar amb bons amics i compartir una magnífica notícia :),2011-04-13,14,http://tour-pedia.org/api/getReviewDetails?id=52a75679ae9eef5a506a23fd
130380,O Lusitano Distribución S.C.P,41.400749,2.204898,,Barcelona,ca,0,0,Foursquare,Un racó portuguès molt agradable al cor del sorprenent barri de Poblenou,2011-04-15,13,http://tour-pedia.org/api/getReviewDetails?id=52a75679ae9eef5a506a23fe
130380,O Lusitano Distribución S.C.P,41.400749,2.204898,,Barcelona,pt,0,0,Foursquare,Bacalhau com natas mmm,2011-10-22,4,http://tour-pedia.org/api/getReviewDetails?id=52a75679ae9eef5a506a23ff
130380,O Lusitano Distribución S.C.P,41.400749,2.204898,,Barcelona,es,5,0,Foursquare,No es sólo tienda y cafetería: también es restaurante,2011-10-22,12,http://tour-pedia.org/api/getReviewDetails?id=52a75679ae9eef5a506a2400
130380,O Lusitano Distribución S.C.P,41.400749,2.204898,,Barcelona,en,0,0,Foursquare,Bad quality of service. Impolite server,2013-04-29,6,http://tour-pedia.org/api/getReviewDetails?id=52a75679ae9eef5a506a2401
130380,O Lusitano Distribución S.C.P,41.400749,2.204898,,Barcelona,es,10,5,GooglePlaces,"un sitio encantador, lleno de alma, vinos excelentes, comida fenomenal y ambiente esquisito!!!!!",2012-05-21,13,http://tour-pedia.org/api/getReviewDetails?id=533ecce8ae9eef521e6243db
167937,Sabes Una Cosa,41.40199739,2.162170191,Mexican Restaurant,Barcelona,es,10,0,Foursquare,TODO riquísimo! por fin verdadera comida mexicana en Barcelona. No se pierdan el ceviche y déjense sorprender en el postre. La atención personal excelente. Sin duda un lugar para recomendar y retachar,2013-09-06,35,http://tour-pedia.org/api/getReviewDetails?id=52a75dccae9eef5a506ba281
167937,Sabes Una Cosa,41.40199739,2.162170191,Mexican Restaurant,Barcelona,es,5,0,Foursquare,Un buen rincón mexicano en Barna. Sabroso,2013-09-13,8,http://tour-pedia.org/api/getReviewDetails?id=52a75dccae9eef5a506ba282
167937,Sabes Una Cosa,41.40199739,2.162170191,Mexican Restaurant,Barcelona,es,10,0,Foursquare,"Si quieres disfrutar de verdadera comida mexicana, este es el sitio! Atienden muy bien, la comida deliciosa y el postre genial :) pregunten por Pilar!",2013-09-13,24,http://tour-pedia.org/api/getReviewDetails?id=52a75dccae9eef5a506ba283
167937,Sabes Una Cosa,41.40199739,2.162170191,Mexican Restaurant,Barcelona,es,10,0,Foursquare,Muy buenas gentes!!!,2013-10-13,3,http://tour-pedia.org/api/getReviewDetails?id=52a75dccae9eef5a506ba284
167937,Sabes Una Cosa,41.40199739,2.162170191,Mexican Restaurant,Barcelona,es,5,0,Foursquare,Amo este restaurante,2013-10-19,3,http://tour-pedia.org/api/getReviewDetails?id=52a75dccae9eef5a506ba285
145182,Cafe Bar Oneno,41.438443,2.166655,,Barcelona,ca,0,0,Foursquare,Buenísimos los croissants,2013-07-30,4,http://tour-pedia.org/api/getReviewDetails?id=52a7595fae9eef5a506b08d0
338584,Eden Restaurant,41.378747,2.142642,,Barcelona,en,10,3,GooglePlaces,was a lovely little outside cafe until someone threw dog poo down onto us from the flats above.,2012-08-02,18,http://tour-pedia.org/api/getReviewDetails?id=533ecceaae9eef521e62522e
338584,Eden Restaurant,41.378747,2.142642,,Barcelona,ko,0,4,GooglePlaces,기분 좋은 스페인 첫끼 식사,2013-03-13,0,http://tour-pedia.org/api/getReviewDetails?id=533ecceaae9eef521e62522f
338584,Eden Restaurant,41.378747,2.142642,,Barcelona,es,10,1,GooglePlaces,A sido borde a la hora de hacer un cambio en el menu aunque huvieramos pagado a sido irrespetuosa por eso emos decidido marcharnos,2012-04-12,24,http://tour-pedia.org/api/getReviewDetails?id=533ecceaae9eef521e625230
135797,El Pati Blau Restaurant,41.387337,2.11357,,Barcelona,ca,0,0,Foursquare,"Lloc molt emblemàtic i agradable, situat davant de la UPC, al carrer de Jordi Girona Salgado. Menjar mediterrani, torrades, bon pernil i embotits de la terra, extensa carta de vins. Tracte agradable.",2011-09-20,33,http://tour-pedia.org/api/getReviewDetails?id=52a75788ae9eef5a506aa206
135797,El Pati Blau Restaurant,41.387337,2.11357,,Barcelona,hu,0,0,Foursquare,"Menü (főétel, ital, kávé) 8.50-ért, barátságos kiszolgálás, finom sör.",2013-03-16,17,http://tour-pedia.org/api/getReviewDetails?id=52a75788ae9eef5a506aa207
135797,El Pati Blau Restaurant,41.387337,2.11357,,Barcelona,es,10,0,Foursquare,"Buen trato, buena comida, buen precio. That´s all folks.",2013-08-27,10,http://tour-pedia.org/api/getReviewDetails?id=52a75788ae9eef5a506aa208
135797,El Pati Blau Restaurant,41.387337,2.11357,,Barcelona,en,10,5,GooglePlaces,"Staff is great, menu varied, and food tasty.",2011-02-03,8,http://tour-pedia.org/api/getReviewDetails?id=533ecce8ae9eef521e6244e0
135797,El Pati Blau Restaurant,41.387337,2.11357,,Barcelona,es,10,5,GooglePlaces,Comida muy buena y muy buen trato. Precios razonables. Recomendado!,2012-10-12,10,http://tour-pedia.org/api/getReviewDetails?id=533ecce8ae9eef521e6244e1
135797,El Pati Blau Restaurant,41.387337,2.11357,,Barcelona,es,10,5,GooglePlaces,"Buena gente, buena comida, raciones generosas y económico",2012-03-02,9,http://tour-pedia.org/api/getReviewDetails?id=533ecce8ae9eef521e6244e2
340245,BAR RESTAURANT TIPS,41.372687,2.167763,,Barcelona,es,5,5,GooglePlaces,"Un restaurante acojedor, economico en el que la cocina y el servicio son estupendos!",2012-02-02,14,http://tour-pedia.org/api/getReviewDetails?id=533eccecae9eef521e6266c0
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,es,5,0,Foursquare,Wifi a 11 Eurazos 24 horas en la habitacion. Gratis en recepcion. No vuelvo.,2010-02-09,12,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ec9
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,en,10,0,Foursquare,Nice hotel. Free wireless internet in the lobby area.,2010-12-15,9,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0eca
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,es,10,0,Foursquare,Minibar gratis!!! Y el wifi en el lobby mientras te tomas un cafe gratis!!!,2011-03-05,14,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ecb
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,en,5,0,Foursquare,The x16 rooms are larger but shaped like pie slices and with a column close to the window,2012-03-02,18,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ecc
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,en,10,0,Foursquare,Wifi free for Platinum Marriott members.  Free for all in the lobby.  Located just across the street from Estancion Sant.,2012-03-06,20,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ecd
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,en,5,0,Foursquare,"Surprise, minibar free of charge!",2012-04-30,5,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ece
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,af,0,0,Foursquare,Super gooooood hotel.,2012-08-20,3,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ecf
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,en,0,0,Foursquare,Comments below in english are truly false. No free charge at minibar even 1.5€ 125cc water bottle. No free wifi at lobby for platinum members but for everyone even if you are not a client of the hotel,2013-03-27,37,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ed0
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,es,10,0,Foursquare,"Tranquilo y agradable para mantener reuniones en la cafetería. Acceso ideal, entre Plaza Sans y Estación de Sans.",2013-05-03,20,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ed1
130107,AC Hotel Sants by Marriott,41.37773523,2.138720947,Hotel,Barcelona,ca,0,0,Foursquare,Con J. María Valls.,2013-06-15,5,http://tour-pedia.org/api/getReviewDetails?id=52a7566aae9eef5a506a0ed2
339357,Jaime Juan Renobell Soler,41.386362,2.184446,,Barcelona,es,2,5,GooglePlaces,"Venta de especias, granos y frutos secos por peso. Aquí encuentro muchos productos árabes, orientales y especias en general. Tienen una trayectoria desde que el Mercat del Born estaba en funcionamiento y toda la zona era comercio que se dedicaba a la venta de productos de mercado. Atendido por Jaime padre, o Jaume hijo, si no lo consigues aquí, seguro te dirán donde puedes encontrarlo.",2012-09-08,66,http://tour-pedia.org/api/getReviewDetails?id=533eccebae9eef521e625b4f
